店名,網址,星級,評論,回復,地址
天下奇雞（烤雞.現炒.鍋物) - 大坑店,https://www.google.com.tw/maps/place/%E5%A4%A9%E4%B8%8B%E5%A5%87%E9%9B%9E%EF%BC%88%E7%83%A4%E9%9B%9E.%E7%8F%BE%E7%82%92.%E9%8D%8B%E7%89%A9)+-+%E5%A4%A7%E5%9D%91%E5%BA%97/data=!4m5!3m4!1s0x3469181734db9503:0x7c96cc20154d428a!8m2!3d24.16953!4d120.7250945?authuser=0&hl=zh-TW&rclk=1,4.1,502,"['烤雞皮脆肉多汁😋藥膳蝦鍋湯頭濃郁，老闆很熱心介紹吃法，值得推薦的餐廳👍', '服務好、菜色佳、量多、好停車，去大坑爬山後來吃個飯的好地方', '環境兼具藝術價值，食材優，料理用心，好吃']",406台中市北屯區軍福九路352號
湯棧-中清店,https://www.google.com.tw/maps/place/%E6%B9%AF%E6%A3%A7-%E4%B8%AD%E6%B8%85%E5%BA%97/data=!4m5!3m4!1s0x346917b5bbe65e23:0xff449c7ed11e68e1!8m2!3d24.1902396!4d120.6611469?authuser=0&hl=zh-TW&rclk=1,4.4,1642,"['剝皮辣椒雞火鍋湯頭很棒，我們點的冷藏肉也很新鮮，來台中可以試試', '麻油雞麵線正點 店員服務親切 櫃檯跟廁所門口的花很漂亮 一定要點炸蛋跟麵線！', '風格走類台式火鍋店風格（進門員工呼喊的口號+播放的音樂）；暖色燈光、空調都及格。']",406台中市北屯區中清路二段1037號
淇里思崇德店,https://www.google.com.tw/maps/place/%E6%B7%87%E9%87%8C%E6%80%9D%E5%B4%87%E5%BE%B7%E5%BA%97/data=!4m5!3m4!1s0x346917c3d0ad92dd:0xb0e7b399720ca9fa!8m2!3d24.1856345!4d120.6856127?authuser=0&hl=zh-TW&rclk=1,4.9,1883,"['開胃菜沙拉卷太鹹了⋯ 薯條、咖哩、炸雞肉、烤餅都ok 拉茶喝到香料粉，有點後悔', '印度店員 並且都會中文，親切介紹 咖喱口味非常棒 特調飲料酸酸甜甜很好喝', '餐廳氛圍不錯，很放鬆 餐點也不錯，推薦白醬咖喱海鮮👍👍 Mojoto 好喝^_^']",406台中市北屯區山西路三段175號
🐓阿鴻大灶雞｜台中獨家彩虹甕仔雞｜大坑美食必吃熱炒餐廳 | 家庭聚餐甕窯雞,https://www.google.com.tw/maps/place/%F0%9F%90%93%E9%98%BF%E9%B4%BB%E5%A4%A7%E7%81%B6%E9%9B%9E%EF%BD%9C%E5%8F%B0%E4%B8%AD%E7%8D%A8%E5%AE%B6%E5%BD%A9%E8%99%B9%E7%94%95%E4%BB%94%E9%9B%9E%EF%BD%9C%E5%A4%A7%E5%9D%91%E7%BE%8E%E9%A3%9F%E5%BF%85%E5%90%83%E7%86%B1%E7%82%92%E9%A4%90%E5%BB%B3+%7C+%E5%AE%B6%E5%BA%AD%E8%81%9A%E9%A4%90%E7%94%95%E7%AA%AF%E9%9B%9E/data=!4m5!3m4!1s0x346919a46708690d:0x901a98e5f710dc93!8m2!3d24.1622516!4d120.7333719?authuser=0&hl=zh-TW&rclk=1,4.5,511,"['烤雞 皮脆肉多汁 雞肉不柴 沾醬真是一絕 餐廳空間寬廣氣氛很好 菜色又多 價格親民', '大灶雞大餐讚!梅子排骨下飯!菜鮮美!魚湯好喝，飲料解渴，老闆好客!', '燜鴨湯汁淋白飯超下飯，脆皮烤雞加彩虹醬汁，可以吃到多種獨特口味。']",406台中市北屯區廍子路168號
拾七石頭火鍋,https://www.google.com.tw/maps/place/%E6%8B%BE%E4%B8%83%E7%9F%B3%E9%A0%AD%E7%81%AB%E9%8D%8B/data=!4m5!3m4!1s0x346917be89b783bd:0xfbcef9a0a27fa977!8m2!3d24.1877713!4d120.6861192?authuser=0&hl=zh-TW&rclk=1,4.2,3790,"['湯頭口味稍鹹，主餐豐富，服務生可以先詢問是否加湯再幫客人服務', '鍋物都是自然食材居多，加工食品較少，裝潢大氣，員工服務態度很好，對小朋友很友善', '選擇性多樣化 份量滿足 日式極簡風格 紅茶暢飲 平日午餐實惠 附近方便停車']",406台中市北屯區崇德路三段201號
御記烤鴨 | UJ風味館 松竹總店(每日十點烤鴨出爐),https://www.google.com.tw/maps/place/%E5%BE%A1%E8%A8%98%E7%83%A4%E9%B4%A8+%7C+UJ%E9%A2%A8%E5%91%B3%E9%A4%A8+%E6%9D%BE%E7%AB%B9%E7%B8%BD%E5%BA%97(%E6%AF%8F%E6%97%A5%E5%8D%81%E9%BB%9E%E7%83%A4%E9%B4%A8%E5%87%BA%E7%88%90)/data=!4m5!3m4!1s0x346917c01b8296bb:0xf46abdeca1aa24cc!8m2!3d24.1822347!4d120.6886888?authuser=0&hl=zh-TW&rclk=1,4.2,803,"['高雄烤雞沒看過再賣小菜的，台中御記烤鴨小菜的毛豆跟豆腐好吃，炒鴨架子也蠻夠味的', '自取烤火雞，肉質不錯，很好吃，只是家裡人口少，一隻火雞要吃2餐。', '烤鴨好吃，滷味也都很入味，豆干跟海帶很愛，烤鴨水準之上，CP值高']",406台中市北屯區松竹路二段396號
屋馬燒肉崇德店,https://www.google.com.tw/maps/place/%E5%B1%8B%E9%A6%AC%E7%87%92%E8%82%89%E5%B4%87%E5%BE%B7%E5%BA%97/data=!4m5!3m4!1s0x3469173f6682b245:0x6ea7ab55adcbb4d8!8m2!3d24.1796094!4d120.6858125?authuser=0&hl=zh-TW&rclk=1,4.4,3732,"['聽到用號碼的，餐後還有多種甜點可以選擇，裝潢美、服務佳、餐點品質佳，值得推薦👍👍', '絲瓜蛤蜊是烹調成鍋物上桌的，絲瓜煮得太過軟爛，湯頭口味和桌上雞湯十分接近。', '店員會幫客人桌邊撥蝦 整體服務好 肉質跟份量也不錯 沒白來～']",40674台中市北屯區崇德路二段369號
Olimato 奧樂美特,https://www.google.com.tw/maps/place/Olimato+%E5%A5%A7%E6%A8%82%E7%BE%8E%E7%89%B9/data=!4m5!3m4!1s0x346917be435920f9:0xcf6217cdc132d691!8m2!3d24.1870497!4d120.6858778?authuser=0&hl=zh-TW&rclk=1,4.3,1512,"['用餐環境不錯冷氣超強，豬肋排太死鹹以外，薯條現炸口感酥脆，飲料可續杯。', '份量超大，cp值很高也滿好吃的 建議服務生上餐時可以提醒是什麼餐點 除此外都很棒', '看隔壁桌的辣椒牛肉炒蛋好像不錯吃，很後悔花快三百點了一個普普通通的鑄鐵鍋。']",406台中市北屯區崇德九路568號
廟口米糕麵店,https://www.google.com.tw/maps/place/%E5%BB%9F%E5%8F%A3%E7%B1%B3%E7%B3%95%E9%BA%B5%E5%BA%97/data=!4m5!3m4!1s0x346917bb839fc287:0x3b44fe6924e0715c!8m2!3d24.1919295!4d120.68272?authuser=0&hl=zh-TW&rclk=1,4.2,529,"['乾麵湯麵還有小菜各類湯品都是最棒的從小吃到大口味一直都一樣就是好吃', '湯頭夠味的鹹菜鴨肉湯、苦瓜排骨、餛飩湯....', '麵的肉醬有濃厚古早味，拌麵油蔥香，但滷味有點小貴cp值不高']",406台中市北屯區市1鄉道
牛角燒肉豐原太平洋店,https://www.google.com.tw/maps/place/%E7%89%9B%E8%A7%92%E7%87%92%E8%82%89%E8%B1%90%E5%8E%9F%E5%A4%AA%E5%B9%B3%E6%B4%8B%E5%BA%97/data=!4m5!3m4!1s0x34691a0f78a177cd:0x41cb0c46412a0370!8m2!3d24.2509879!4d120.7206061?authuser=0&hl=zh-TW&rclk=1,4.5,1345,"['肉質好、cp值高 服務人員親切 指導烤肉方式專業 溫泉蛋凱撒沙拉好好吃😋', '起司雞排、奶油烤玉米粒和葡萄沙瓦都很推薦，其他的餐點就還可以。', '百貨公司車好停，環境服務都很棒，菜色選擇豐富，也不錯吃']",420台中市豐原區復興路2號太平洋百貨豐原店8樓
汍樂滿盛燒肉丼 豐原總店,https://www.google.com.tw/maps/place/%E6%B1%8D%E6%A8%82%E6%BB%BF%E7%9B%9B%E7%87%92%E8%82%89%E4%B8%BC+%E8%B1%90%E5%8E%9F%E7%B8%BD%E5%BA%97/data=!4m5!3m4!1s0x34691b4a1fb7ae93:0x42ac0262b3acab5a!8m2!3d24.248945!4d120.715296?authuser=0&hl=zh-TW&rclk=1,4.8,1251,"['環境很舒服，丼飯都是師傅現點現做，料理頗有日式風格。空間能在大一點會更好。', '湯品：料多多的海帶味噌豆腐湯大方無限供應，老闆好大器！', '餐點好，裝潢好餐具乾淨服務優秀特別是地雞丼便宜又大碗。']",420台中市豐原區中山路462號
羣芳蔬食,https://www.google.com.tw/maps/place/%E7%BE%A3%E8%8A%B3%E8%94%AC%E9%A3%9F/data=!4m5!3m4!1s0x140f2e9721cbf123:0x52b7c3b058a37342!8m2!3d24.2630605!4d120.715735?authuser=0&hl=zh-TW&rclk=1,4.3,606,"['食材新鮮 料理對味 燈光美 音響棒 員工服務態度優質 值得專程去嚐鮮。', '菜色多元 推薦獅子頭 有些菜口味偏清淡 附停車場', '玉米湯很好吃， 大推。一碗的份量不少，一下子就被孩子們清光。']",420台中市豐原區豐原大道七段185號
石二鍋 豐原源豐店,https://www.google.com.tw/maps/place/%E7%9F%B3%E4%BA%8C%E9%8D%8B+%E8%B1%90%E5%8E%9F%E6%BA%90%E8%B1%90%E5%BA%97/data=!4m5!3m4!1s0x34691a089b534da9:0xa1a84fb58e64007!8m2!3d24.2520435!4d120.7155844?authuser=0&hl=zh-TW&rclk=1,4.1,1037,"['配菜方面一般般，高麗菜的空隙直接堆高份量，欺騙消費者行為母湯，都是硬的部分', '平價火鍋，雪花牛肉好吃，豬肉腥味太重，難吃。冬瓜冰茶很好喝。', '糖湯頭好喝，肉質棒，服務不錯，冰沙是好喝，空調控制的非常好']",420台中市豐原區源豐路36號
烤狀猿日式燒肉(豐原店),https://www.google.com.tw/maps/place/%E7%83%A4%E7%8B%80%E7%8C%BF%E6%97%A5%E5%BC%8F%E7%87%92%E8%82%89(%E8%B1%90%E5%8E%9F%E5%BA%97)/data=!4m5!3m4!1s0x34691a112b39773f:0xae4fb7ed1b502dd9!8m2!3d24.2516178!4d120.7292377?authuser=0&hl=zh-TW&rclk=1,4.7,4816,"['這家服務生個個都很有禮貌，服務也很棒!值得大推阿，肉質跟甜品還有沙拉吧也很棒啊', '衛生乾淨 客人滿座 食物提供多樣化 壽司甜食很一般 但烤肉的肉品不錯 大推牛小排', 'CP值高，價格比台北的便宜，東西也比較多，有燒烤，火鍋，日式料理']",420台中市豐原區圓環東路710號
吉品鐵板燒-台中豐原豐東店,https://www.google.com.tw/maps/place/%E5%90%89%E5%93%81%E9%90%B5%E6%9D%BF%E7%87%92-%E5%8F%B0%E4%B8%AD%E8%B1%90%E5%8E%9F%E8%B1%90%E6%9D%B1%E5%BA%97/data=!4m5!3m4!1s0x34691a15ebff83d7:0x718e8eb9017ccde7!8m2!3d24.2539736!4d120.7339159?authuser=0&hl=zh-TW&rclk=1,4.5,819,"['外送速度很快，菜份量多，冬至居然有應景的湯圓湯..五星奉上～', '店員手法專業，很親切擔心客人吃不夠。青菜的調味不輸主菜的肉品👍👍👍👍', '服務熱心出餐快速現在還有振興券活動可以抽iPhone 很難相信平價料理也能那麼棒']","號 No, No. 450豐東路豐原區台中市420"
联亭泡菜鍋 豐原店,https://www.google.com.tw/maps/place/%E8%81%94%E4%BA%AD%E6%B3%A1%E8%8F%9C%E9%8D%8B+%E8%B1%90%E5%8E%9F%E5%BA%97/data=!4m5!3m4!1s0x34691a0e35c13ea5:0xafddb8efd1231171!8m2!3d24.2531149!4d120.7220508?authuser=0&hl=zh-TW&rclk=1,4.4,1340,"['鍋物份量夠，食量小的人建議可加點白飯共鍋。葫蘆墩卡還送紅茶或綠茶1杯。', '服務：很積極跟貼心 地點：附近很多停車場 餐點：品質維持度很不錯 推薦：4顆星', '火鍋真材實料，但是沒有可以騙小孩的冰淇淋，適合大人吃飽的火鍋店！']",420台中市豐原區中正路33號2F
嗑肉石鍋（豐原店）,https://www.google.com.tw/maps/place/%E5%97%91%E8%82%89%E7%9F%B3%E9%8D%8B%EF%BC%88%E8%B1%90%E5%8E%9F%E5%BA%97%EF%BC%89/data=!4m5!3m4!1s0x34691bf3b38576eb:0xf6a767a8dd95e13b!8m2!3d24.2513204!4d120.725918?authuser=0&hl=zh-TW&rclk=1,4.5,1047,"['湯頭偏鹹，菜盤看起來普普通通，但我覺得他們家最可愛的地方是有超長的蟹肉棒~', '好吃，有冰淇淋和好喝的蜂蜜綠茶，有各式各樣的醬料，推薦橄欖油香蔥醬加醬油', '服務態度很棒👍 海鮮很新鮮 肉好吃 份量很多～～～']",420台中市豐原區自成街46號
三豐食補薑母鴨,https://www.google.com.tw/maps/place/%E4%B8%89%E8%B1%90%E9%A3%9F%E8%A3%9C%E8%96%91%E6%AF%8D%E9%B4%A8/data=!4m5!3m4!1s0x34691a7aeed905c9:0x8c3482e7312d98b!8m2!3d24.2741158!4d120.7217653?authuser=0&hl=zh-TW&rclk=1,4.2,988,"['麵線及薑母鴨湯頭超讚，只是加點食材及要求加湯需等「非常久」。', '路邊小車好停，桌椅稍微低矮，炭燒薑母鴨鍋，推薦：鴨肉丸子。', '湯頭不辣，小朋友都很喜歡吃，出菜速度快，是家庭聚餐的好地方']",420台中市豐原區三豐路二段389號
千葉火鍋-豐原店（吃到飽火鍋）,https://www.google.com.tw/maps/place/%E5%8D%83%E8%91%89%E7%81%AB%E9%8D%8B-%E8%B1%90%E5%8E%9F%E5%BA%97%EF%BC%88%E5%90%83%E5%88%B0%E9%A3%BD%E7%81%AB%E9%8D%8B%EF%BC%89/data=!4m5!3m4!1s0x34691a1055116759:0x805ace202c6c3a6b!8m2!3d24.251698!4d120.7261662?authuser=0&hl=zh-TW&rclk=1,4.2,2249,"['肉，蔬菜，素食，熟食，冰，蛋糕，冷熱飲（咖啡，汽水，果汁，茶）。', '💥 沒有日本料理的壽司、生魚片 有舒芙蕾、大阪燒、煎雞腿排、煎餃 不推！', '多元的美食選擇吃到飽👍 最愛魚頭跟海鮮還有蒙古口味湯頭']",420台中市豐原區自成街66號
古都茶藝館 豐原區餐廳,https://www.google.com.tw/maps/place/%E5%8F%A4%E9%83%BD%E8%8C%B6%E8%97%9D%E9%A4%A8+%E8%B1%90%E5%8E%9F%E5%8D%80%E9%A4%90%E5%BB%B3/data=!4m5!3m4!1s0x34691a06af129e73:0xc6271170d8e3f300!8m2!3d24.2406135!4d120.7206917?authuser=0&hl=zh-TW&rclk=1,4.2,1913,"['餐點有高CP值，家人最愛功夫麵，牛肉麵，青椒牛肉炒飯，炸豆腐，都是超棒的餐點', '店內寬大舒適並提供停車場 店員服務態度很好且男的帥女的美 東西好吃', '有專屬停車場，戶外🚬，服務人員巡視頻率很高服務好，菜色好吃白飯跟鮭魚就普通']",420台中市豐原區田心路二段147巷2號
金樹冰果室,https://www.google.com.tw/maps/place/%E9%87%91%E6%A8%B9%E5%86%B0%E6%9E%9C%E5%AE%A4/data=!4m5!3m4!1s0x34691a0f5d598af7:0xbd3339895272af25!8m2!3d24.251109!4d120.719207?authuser=0&hl=zh-TW&rclk=1,4.3,857,"['杏仁的香甜加上鳳梨的酸甜，在口中展開華麗的舞蹈，古早味的甜品美食，來豐原必吃。', '後面來的客人點的肉圓都先到了，我的才來，感受很不好，店員也不知道在亂什麼。', '老字號鳳梨冰， 是廟東夜市名店，酸甜又消暑，的確不錯。']",420台中市豐原區中正路167巷2-13號號
豐原廟東夜市,https://www.google.com.tw/maps/place/%E8%B1%90%E5%8E%9F%E5%BB%9F%E6%9D%B1%E5%A4%9C%E5%B8%82/data=!4m5!3m4!1s0x34691a0f5d0f58d1:0x984554213f4033f4!8m2!3d24.2516463!4d120.7191983?authuser=0&hl=zh-TW&rclk=1,4.2,24313,"['必嚐小吃：蝦仁蒸肉圓，蚵仔鏈，沙茶麵，三角水晶餃，排骨酥麵，鳳梨冰，，，，', '美食街，很多好吃的食物（蒜肉飯、肉丸、豬腳湯、肉羹、、、等超好吃的）', '必吃菱角酥、干貝羹、蚵仔煎、當歸鴨麵線、蓮子豆花；必喝T4玫瑰清茶全糖去冰、ㄝ']",420台中市豐原區中正路167巷
阿官火鍋-豐原自強店,https://www.google.com.tw/maps/place/%E9%98%BF%E5%AE%98%E7%81%AB%E9%8D%8B-%E8%B1%90%E5%8E%9F%E8%87%AA%E5%BC%B7%E5%BA%97/data=!4m5!3m4!1s0x34691a04c66a1eb3:0x4a8bac923f7ac727!8m2!3d24.2463309!4d120.7226394?authuser=0&hl=zh-TW&rclk=1,4.3,647,"['位置寬敞/食材新鮮到位，餐後甜點有畫龍點睛的效果，小孩大人都喜歡的用餐環境。', '服務員加錯湯，鮮魚高湯加成基本湯底，壞了湯頭口感，工作態度應該再謹慎一點', '上菜速度很快，有問題詢問，服務生都蠻禮貌回答～ 值得推薦店家。']",420台中市豐原區自強南街68號
石頭日式炭火燒肉豐原館,https://www.google.com.tw/maps/place/%E7%9F%B3%E9%A0%AD%E6%97%A5%E5%BC%8F%E7%82%AD%E7%81%AB%E7%87%92%E8%82%89%E8%B1%90%E5%8E%9F%E9%A4%A8/data=!4m5!3m4!1s0x34691a140cbaf52f:0x24a3015484c791a0!8m2!3d24.2554209!4d120.7296406?authuser=0&hl=zh-TW&rclk=1,4.1,2803,"['菜色多元化 燒烤 火鍋 日本料理 炸物 特調飲料 甜點全部無限量吃到飽 餐點新鮮', '每桌都有平板電腦點菜，菜單多，上菜快，牛肉，蝦子新鮮，停車方便。', '極黑和牛丼飯肉質鮮嫩 料多實在，炸蝦酥脆 起司濃郁，加咖哩口味， 口味層次豐郁。']",420台中市豐原區圓環東路819號
愛買豐原店,https://www.google.com.tw/maps/place/%E6%84%9B%E8%B2%B7%E8%B1%90%E5%8E%9F%E5%BA%97/data=!4m5!3m4!1s0x34691beea20ea383:0xe42fef532e1d41ea!8m2!3d24.2570278!4d120.7348692?authuser=0&hl=zh-TW&rclk=1,4.1,1581,"['一樓層的建築購物動線順暢,可惜雨天時無室內停車容易弄濕.', '賣場不大，有廠商用餐攤位，停車都是露天平面車位。', '水果、麵包平價~雞肉、排骨新鮮又便宜~常有促銷活動~汽機車停車方便。']",420台中市豐原區水源路420號
太平洋百貨豐原店,https://www.google.com.tw/maps/place/%E5%A4%AA%E5%B9%B3%E6%B4%8B%E7%99%BE%E8%B2%A8%E8%B1%90%E5%8E%9F%E5%BA%97/data=!4m5!3m4!1s0x34691a0f802e7d45:0xcb078459352a0b07!8m2!3d24.251!4d120.7206?authuser=0&hl=zh-TW&rclk=1,4.1,5719,"['豐原地區，頗具規模的百貨公司，頂樓有餐館，地下室有美食街，好停車。', '周邊有廟東夜市與電影院逛街逛累了也有星巴克可以坐下來喝杯咖啡，享週末的悠閒時光', '熊本家的炸蝦咖哩蛋包飯 餐點送過來飯是冷的 連湯都是冷的']",420台中市豐原區復興路2號
咖啡葉,https://www.google.com.tw/maps/place/%E5%92%96%E5%95%A1%E8%91%89/data=!4m5!3m4!1s0x34691a05833bb757:0xd180ad8a7509df28!8m2!3d24.2490413!4d120.7120745?authuser=0&hl=zh-TW&rclk=1,4.7,758,"['裡面吧台超有氣氛老闆選的音樂很搭整個氛圍我喜歡，蛋糕咖啡好吃會在拜訪', '專業酸咖啡店、選擇種類多、甜點無敵好吃、環境佳、服務優。', '有多種淺烘焙的精品咖啡豆，和各種滿滿的起士乳酪蛋糕，還有咖啡葉教授的手沖咖啡']",420台中市豐原區西安街95-5號
豐原第一公有零售市場,https://www.google.com.tw/maps/place/%E8%B1%90%E5%8E%9F%E7%AC%AC%E4%B8%80%E5%85%AC%E6%9C%89%E9%9B%B6%E5%94%AE%E5%B8%82%E5%A0%B4/data=!4m5!3m4!1s0x34691a060ca1e4b7:0x574cd671ced609ab!8m2!3d24.250244!4d120.715939?authuser=0&hl=zh-TW&rclk=1,4.1,3149,"['熟食，青菜水果魚蝦新鮮，日常用品衣服鞋子通通便宜賣，最喜歡逛的市場', '一個豐原最有特色的地方~也有很多隱藏版美食早餐 藏在裡面，有豐原的文化特色', '當地居民的購物中心。價廉物美。物品豐富。如果有日本菜市場的清潔。那就是100分']",420台中市豐原區市前街88號
家樂福豐原店 Carrefour Fong Yuan Store,https://www.google.com.tw/maps/place/%E5%AE%B6%E6%A8%82%E7%A6%8F%E8%B1%90%E5%8E%9F%E5%BA%97+Carrefour+Fong+Yuan+Store/data=!4m5!3m4!1s0x346910af33938dbb:0x85728b4cdd6762da!8m2!3d24.2521761!4d120.7063822?authuser=0&hl=zh-TW&rclk=1,4.1,6324,"['一樓服飾美食，二三樓賣場，四樓健身房小孩遊樂區寶寶游泳，五樓電影院美食', '就是動線規劃設計像迷宮，幸好服務人員多，詢問路線、種類可以馬上得到答案。', '在家樂福六樓有 臻愛 婚宴會廳，合菜美味 價錢公道 餐廳氣氛好']",420台中市豐原區成功路500號
PRO普羅咖啡館,https://www.google.com.tw/maps/place/PRO%E6%99%AE%E7%BE%85%E5%92%96%E5%95%A1%E9%A4%A8/data=!4m5!3m4!1s0x346910ac767c0971:0x3acb914ea6a1bfd5!8m2!3d24.2469461!4d120.7062142?authuser=0&hl=zh-TW&rclk=1,4.1,1399,"['提供足夠停車空間，飲料大杯，果汁為現榨非沖泡。室內空間舒適，推薦德國豬腳。', '餐點種類非常多樣，飲料 火鍋 簡餐 麵食茶點 都有，環境古色古香。', '便當100元好吃耶，我訂了牛肉蓋飯跟椒麻雞，食材新鮮，所以給了5星，']",42059台中市豐原區社興路38號
嚴雪 雪花冰專賣店,https://www.google.com.tw/maps/place/%E5%9A%B4%E9%9B%AA+%E9%9B%AA%E8%8A%B1%E5%86%B0%E5%B0%88%E8%B3%A3%E5%BA%97/data=!4m5!3m4!1s0x34691a05c7b90025:0xfb359f7286c533fa!8m2!3d24.2490669!4d120.7190044?authuser=0&hl=zh-TW&rclk=1,4.5,615,"['好吃，高消費的挫冰店。停車不便，建議騎車。沒發票，沒刷卡服務，所以少一顆星。', '裝潢很漂亮 擺設很用心 但巧克力香蕉雪花冰跟星巴克咖啡雪花冰都沒什麼味道', '喜歡他的豆花，豆花綿密好吃！裡面芋圓香Q,粉圓也Q,糖水香甜不膩。']",420台中市豐原區信義街28-1號
薔薇派 豐原總店,https://www.google.com.tw/maps/place/%E8%96%94%E8%96%87%E6%B4%BE+%E8%B1%90%E5%8E%9F%E7%B8%BD%E5%BA%97/data=!4m5!3m4!1s0x34691a0f3f72b08b:0x754e23644d3dc557!8m2!3d24.252363!4d120.7189671?authuser=0&hl=zh-TW&rclk=1,4.3,619,"['古早味口味，有紅豆、芋頭等傳統味道，算是豐原地區的代表性地方點心~~', '服務人員態度有夠差.問什麼都回不知道還臭臉 可憐的老闆,生意就是這樣被搞爛的.', '吃完廟東夜市的美食， 一定會來薔薇派吃個甜點， 就樣才是完美的結束。']",420台中市豐原區信義街132號
寶才食品行(芋頭蛋糕),https://www.google.com.tw/maps/place/%E5%AF%B6%E6%89%8D%E9%A3%9F%E5%93%81%E8%A1%8C(%E8%8A%8B%E9%A0%AD%E8%9B%8B%E7%B3%95)/data=!4m5!3m4!1s0x34691a08a7953b21:0x18d096adf02ebceb!8m2!3d24.2517533!4d120.7169202?authuser=0&hl=zh-TW&rclk=1,4.5,1090,"['芋泥捲好吃，甜度適中，老闆大方好客 鹹蛋糕、豆漿蛋糕都是很有特色的伴手禮', '蛋糕綿密，口感細膩，麵包糕餅，口味不凡，豐原老字號，服務親切，唯獨停車不方便。', '從小吃到大的老味道，三明治、火腿起司吐司👍']",420台中市豐原區中正路249號
STARBUCKS 星巴克 (豐原向陽門市),https://www.google.com.tw/maps/place/STARBUCKS+%E6%98%9F%E5%B7%B4%E5%85%8B+(%E8%B1%90%E5%8E%9F%E5%90%91%E9%99%BD%E9%96%80%E5%B8%82)/data=!4m5!3m4!1s0x34691a11acffb697:0xdda37668a7b8198f!8m2!3d24.2522812!4d120.7255478?authuser=0&hl=zh-TW&rclk=1,4.2,1323,"['氣氛悠閒空間寬敞適合喝咖啡放鬆 可惜沒停車場附近車位難找', '二樓空間大，點二杯芒果抹茶與朋友聊天！好喝！服務很好，謝謝貼心的店員！', '店面二樓超寬敞，充電座位蠻多，是可悠閒做brunch或下午茶的好去處。']",420台中市豐原區向陽路182號
順道パン。風呂敷喜餅專門店,https://www.google.com.tw/maps/place/%E9%A0%86%E9%81%93%E3%83%91%E3%83%B3%E3%80%82%E9%A2%A8%E5%91%82%E6%95%B7%E5%96%9C%E9%A4%85%E5%B0%88%E9%96%80%E5%BA%97/data=!4m5!3m4!1s0x34691b795d0eceb9:0xdc57d874c83daaa8!8m2!3d24.252436!4d120.725424?authuser=0&hl=zh-TW&rclk=1,4.5,617,"['介紹專業，手工餅乾好吃各別有特色，日本布包裝有質感', '個人最喜歡的餅乾是檸檬餅乾、黑胡椒起司、巧克力鑽石、松鼠伯爵茶。', '裝潢很美 光線很棒適合拍照 但是服務人員有待加強喔 點錯餐點更正後還是送錯餐了']",42080台中市豐原區向陽路151號
